attendance_id,student_id,date,status
286,OGB/2024/4,2024-03-06,1
287,OGB/2024/4,2024-01-04,1
288,OGB/2024/4,2024-10-24,1
289,OGB/2024/4,2024-01-15,1
290,OGB/2024/4,2024-03-24,1
291,OGB/2024/4,2024-06-22,1
292,OGB/2024/4,2024-12-17,1
293,OGB/2024/4,2024-08-08,1
294,OGB/2024/4,2024-04-20,1
295,OGB/2024/4,2024-12-24,1
296,OGB/2024/4,2024-04-02,1
297,OGB/2024/4,2024-05-19,1
298,OGB/2024/4,2024-04-14,1
299,OGB/2024/4,2024-07-11,1
300,OGB/2024/4,2024-04-18,1
301,OGB/2024/4,2024-01-22,1
302,OGB/2024/4,2024-03-15,1
303,OGB/2024/4,2024-11-22,1
304,OGB/2024/4,2024-05-25,1
305,OGB/2024/4,2024-09-04,0
306,OGB/2024/4,2024-03-25,1
307,OGB/2024/4,2024-05-06,1
308,OGB/2024/4,2024-02-03,1
309,OGB/2024/4,2024-05-01,1
310,OGB/2024/4,2024-09-22,1
311,OGB/2024/4,2024-07-21,1
312,OGB/2024/4,2024-09-05,1
313,OGB/2024/4,2024-06-28,0
314,OGB/2024/4,2024-01-19,1
315,OGB/2024/4,2024-11-11,1
316,OGB/2024/4,2024-03-05,1
317,OGB/2024/4,2024-10-10,1
318,OGB/2024/4,2024-07-05,1
319,OGB/2024/4,2024-01-27,1
320,OGB/2024/4,2024-10-07,1
321,OGB/2024/4,2024-12-28,1
322,OGB/2024/4,2024-06-12,1
323,OGB/2024/4,2024-12-13,1
324,OGB/2024/4,2024-02-26,0
325,OGB/2024/4,2024-12-24,1
326,OGB/2024/4,2024-11-01,1
327,OGB/2024/4,2024-04-23,1
328,OGB/2024/4,2024-11-19,1
329,OGB/2024/4,2024-10-12,1
330,OGB/2024/4,2024-03-25,1
331,OGB/2024/4,2024-12-19,1
332,OGB/2024/4,2024-08-27,1
333,OGB/2024/4,2024-01-25,1
334,OGB/2024/4,2024-02-08,1
335,OGB/2024/4,2024-08-04,1
336,OGB/2024/4,2024-03-09,0
337,OGB/2024/4,2024-04-14,1
338,OGB/2024/4,2024-06-18,1
339,OGB/2024/4,2024-06-18,1
340,OGB/2024/4,2024-06-13,1
341,OGB/2024/4,2024-05-25,1
342,OGB/2024/4,2024-03-07,1
343,OGB/2024/4,2024-01-09,1
344,OGB/2024/4,2024-02-24,1
345,OGB/2024/4,2024-03-01,1
346,OGB/2024/4,2024-03-16,1
347,OGB/2024/4,2024-01-14,1
348,OGB/2024/4,2024-02-12,1
349,OGB/2024/4,2024-10-06,1
350,OGB/2024/5,2024-08-08,1
351,OGB/2024/5,2024-09-16,0
352,OGB/2024/5,2024-05-02,1
353,OGB/2024/5,2024-03-20,1
354,OGB/2024/5,2024-10-02,1
355,OGB/2024/5,2024-08-24,1
356,OGB/2024/5,2024-12-03,1
357,OGB/2024/5,2024-07-14,1
358,OGB/2024/5,2024-10-01,0
359,OGB/2024/5,2024-07-08,1
360,OGB/2024/5,2024-03-05,1
361,OGB/2024/5,2024-05-17,1
362,OGB/2024/5,2024-11-04,1
363,OGB/2024/5,2024-06-11,1
364,OGB/2024/5,2024-05-28,0
365,OGB/2024/5,2024-03-27,1
366,OGB/2024/5,2024-11-21,0
367,OGB/2024/5,2024-11-01,0
368,OGB/2024/5,2024-04-23,1
369,OGB/2024/5,2024-12-28,1
370,OGB/2024/5,2024-05-02,1
371,OGB/2024/5,2024-04-02,1
372,OGB/2024/5,2024-02-01,1
373,OGB/2024/5,2024-10-12,1
374,OGB/2024/5,2024-07-16,1
375,OGB/2024/5,2024-10-25,1
376,OGB/2024/5,2024-11-15,1
377,OGB/2024/5,2024-06-14,1
378,OGB/2024/5,2024-05-20,1
379,OGB/2024/5,2024-02-12,1
380,OGB/2024/5,2024-08-19,1
381,OGB/2024/5,2024-11-25,1
382,OGB/2024/5,2024-06-12,1
383,OGB/2024/5,2024-05-14,0
384,OGB/2024/5,2024-03-08,1
385,OGB/2024/5,2024-05-16,1
386,OGB/2024/5,2024-02-05,1
387,OGB/2024/5,2024-05-15,1
388,OGB/2024/5,2024-07-01,1
389,OGB/2024/5,2024-02-02,1
390,OGB/2024/5,2024-09-02,0
391,OGB/2024/5,2024-02-26,1
392,OGB/2024/5,2024-09-04,1
393,OGB/2024/5,2024-01-07,1
394,OGB/2024/5,2024-01-26,1
395,OGB/2024/5,2024-12-26,0
396,OGB/2024/5,2024-07-18,0
397,OGB/2024/5,2024-04-04,1
398,OGB/2024/5,2024-08-13,1
399,OGB/2024/5,2024-05-25,1
400,OGB/2024/5,2024-02-16,1
401,OGB/2024/5,2024-03-14,0
402,OGB/2024/5,2024-09-02,1
403,OGB/2024/5,2024-09-01,1
404,OGB/2024/5,2024-09-04,1
405,OGB/2024/5,2024-12-22,0
406,OGB/2024/5,2024-06-15,1
407,OGB/2024/5,2024-02-05,1
408,OGB/2024/5,2024-10-01,0
409,OGB/2024/5,2024-12-04,1
410,OGB/2024/5,2024-06-23,1
411,OGB/2024/5,2024-01-15,0
412,OGB/2024/5,2024-02-07,0
413,OGB/2024/5,2024-09-02,1
414,OGB/2024/5,2024-07-15,1
415,OGB/2024/5,2024-02-08,1
416,OGB/2024/5,2024-01-15,1
417,OGB/2024/5,2024-12-08,1
418,OGB/2024/5,2024-06-03,1
419,OGB/2024/5,2024-01-27,1
420,OGB/2024/6,2024-05-12,1
421,OGB/2024/6,2024-09-09,1
422,OGB/2024/6,2024-08-10,1
423,OGB/2024/6,2024-04-26,1
424,OGB/2024/6,2024-07-06,1
425,OGB/2024/6,2024-02-23,1
426,OGB/2024/6,2024-04-01,1
427,OGB/2024/6,2024-01-19,0
428,OGB/2024/6,2024-07-06,1
429,OGB/2024/6,2024-06-18,1
430,OGB/2024/6,2024-09-22,1
431,OGB/2024/6,2024-06-15,1
432,OGB/2024/6,2024-07-23,1
433,OGB/2024/6,2024-07-20,1
434,OGB/2024/6,2024-05-16,1
435,OGB/2024/6,2024-01-07,1
436,OGB/2024/6,2024-02-18,1
437,OGB/2024/6,2024-01-11,1
438,OGB/2024/6,2024-04-22,1
439,OGB/2024/6,2024-04-20,1
440,OGB/2024/6,2024-07-06,1
441,OGB/2024/6,2024-08-09,0
442,OGB/2024/6,2024-07-13,1
443,OGB/2024/6,2024-07-27,1
444,OGB/2024/6,2024-03-03,1
445,OGB/2024/6,2024-06-19,0
446,OGB/2024/6,2024-02-17,0
447,OGB/2024/6,2024-04-27,1
448,OGB/2024/6,2024-03-23,1
449,OGB/2024/6,2024-08-01,1
450,OGB/2024/6,2024-01-02,1
451,OGB/2024/6,2024-05-13,1
452,OGB/2024/6,2024-07-14,1
453,OGB/2024/6,2024-02-10,0
454,OGB/2024/6,2024-06-21,1
455,OGB/2024/6,2024-10-01,1
456,OGB/2024/6,2024-02-26,1
457,OGB/2024/6,2024-02-02,1
458,OGB/2024/6,2024-08-19,1
459,OGB/2024/6,2024-08-22,1
460,OGB/2024/6,2024-08-04,1
461,OGB/2024/6,2024-05-02,1
462,OGB/2024/6,2024-01-24,1
463,OGB/2024/6,2024-11-09,1
464,OGB/2024/6,2024-10-08,0
465,OGB/2024/6,2024-09-25,1
466,OGB/2024/6,2024-09-03,1
467,OGB/2024/6,2024-12-19,0
468,OGB/2024/6,2024-12-28,1
469,OGB/2024/6,2024-12-21,0
470,OGB/2024/6,2024-12-09,1
471,OGB/2024/6,2024-10-01,0
472,OGB/2024/6,2024-06-08,1
473,OGB/2024/6,2024-11-23,0
474,OGB/2024/6,2024-02-11,1
475,OGB/2024/6,2024-03-02,0
476,OGB/2024/6,2024-05-20,1
477,OGB/2024/6,2024-10-17,1
478,OGB/2024/6,2024-01-26,0
479,OGB/2024/6,2024-10-10,1
480,OGB/2024/6,2024-11-27,1
481,OGB/2024/6,2024-10-27,1
482,OGB/2024/6,2024-08-13,1
483,OGB/2024/6,2024-10-17,1
484,OGB/2024/6,2024-08-21,1
485,OGB/2024/6,2024-04-21,0
486,OGB/2024/6,2024-02-07,1
487,OGB/2024/6,2024-08-19,1
488,OGB/2024/6,2024-08-22,0
489,OGB/2024/6,2024-02-27,0
490,OGB/2024/7,2024-07-13,1
491,OGB/2024/7,2024-10-18,1
492,OGB/2024/7,2024-12-10,1
493,OGB/2024/7,2024-02-14,1
494,OGB/2024/7,2024-07-04,1
495,OGB/2024/7,2024-03-07,1
496,OGB/2024/7,2024-08-10,1
497,OGB/2024/7,2024-01-16,1
498,OGB/2024/7,2024-08-19,0
499,OGB/2024/7,2024-05-08,0
500,OGB/2024/7,2024-04-27,1
501,OGB/2024/7,2024-03-25,1
502,OGB/2024/7,2024-06-14,1
503,OGB/2024/7,2024-03-07,1
504,OGB/2024/7,2024-12-23,1
505,OGB/2024/7,2024-09-22,1
506,OGB/2024/7,2024-10-20,0
507,OGB/2024/7,2024-05-19,1
508,OGB/2024/7,2024-10-04,0
509,OGB/2024/7,2024-10-15,1
510,OGB/2024/7,2024-01-03,1
511,OGB/2024/7,2024-12-27,1
512,OGB/2024/7,2024-05-06,0
513,OGB/2024/7,2024-07-28,0
514,OGB/2024/7,2024-11-05,1
515,OGB/2024/7,2024-01-07,1
516,OGB/2024/7,2024-08-02,1
517,OGB/2024/7,2024-09-15,1
518,OGB/2024/7,2024-09-28,0
519,OGB/2024/7,2024-03-04,1
520,OGB/2024/7,2024-02-14,1
521,OGB/2024/7,2024-01-27,1
522,OGB/2024/7,2024-03-22,0
523,OGB/2024/7,2024-11-22,1
524,OGB/2024/7,2024-01-21,1
525,OGB/2024/7,2024-11-21,1
526,OGB/2024/7,2024-05-04,1
527,OGB/2024/7,2024-09-26,1
528,OGB/2024/7,2024-02-08,1
529,OGB/2024/7,2024-06-22,0
530,OGB/2024/7,2024-12-25,1
531,OGB/2024/7,2024-10-19,0
532,OGB/2024/7,2024-09-20,0
533,OGB/2024/7,2024-09-25,1
534,OGB/2024/7,2024-10-15,1
535,OGB/2024/7,2024-03-04,0
536,OGB/2024/7,2024-02-15,1
537,OGB/2024/7,2024-01-24,1
538,OGB/2024/7,2024-09-17,1
539,OGB/2024/7,2024-11-19,1
540,OGB/2024/7,2024-05-22,0
541,OGB/2024/7,2024-09-01,1
542,OGB/2024/7,2024-02-18,1
543,OGB/2024/7,2024-07-09,1
544,OGB/2024/7,2024-05-18,1
545,OGB/2024/7,2024-03-06,1
546,OGB/2024/7,2024-02-15,1
547,OGB/2024/7,2024-06-17,1
548,OGB/2024/7,2024-09-24,1
549,OGB/2024/7,2024-04-19,1
550,OGB/2024/7,2024-08-17,1
551,OGB/2024/7,2024-06-15,0
552,OGB/2024/7,2024-01-18,1
553,OGB/2024/7,2024-03-02,1
554,OGB/2024/7,2024-01-09,0
555,OGB/2024/7,2024-09-02,1
556,OGB/2024/7,2024-07-16,1
557,OGB/2024/7,2024-06-16,1
558,OGB/2024/7,2024-11-03,1
559,OGB/2024/7,2024-03-27,1
560,OGB/2024/8,2024-04-13,1
561,OGB/2024/8,2024-10-03,1
562,OGB/2024/8,2024-05-20,1
563,OGB/2024/8,2024-07-03,1
564,OGB/2024/8,2024-11-22,1
565,OGB/2024/8,2024-02-06,1
566,OGB/2024/8,2024-09-16,1
567,OGB/2024/8,2024-11-27,1
568,OGB/2024/8,2024-10-09,0
569,OGB/2024/8,2024-03-20,1
570,OGB/2024/8,2024-11-14,1
571,OGB/2024/8,2024-09-17,1
572,OGB/2024/8,2024-03-15,1
573,OGB/2024/8,2024-12-25,1
574,OGB/2024/8,2024-07-19,0
575,OGB/2024/8,2024-11-28,0
576,OGB/2024/8,2024-08-22,1
577,OGB/2024/8,2024-11-02,0
578,OGB/2024/8,2024-05-02,1
579,OGB/2024/8,2024-10-12,1
580,OGB/2024/8,2024-04-23,1
581,OGB/2024/8,2024-02-09,0
582,OGB/2024/8,2024-02-26,1
583,OGB/2024/8,2024-10-14,1
584,OGB/2024/8,2024-02-12,1
585,OGB/2024/8,2024-07-02,1
586,OGB/2024/8,2024-08-18,1
587,OGB/2024/8,2024-11-08,1
588,OGB/2024/8,2024-03-16,1
589,OGB/2024/8,2024-05-22,1
590,OGB/2024/8,2024-12-18,1
591,OGB/2024/8,2024-09-08,1
592,OGB/2024/8,2024-06-24,1
593,OGB/2024/8,2024-07-12,1
594,OGB/2024/8,2024-02-25,0
595,OGB/2024/8,2024-08-19,1
596,OGB/2024/8,2024-11-22,1
597,OGB/2024/8,2024-11-13,1
598,OGB/2024/8,2024-03-10,1
599,OGB/2024/8,2024-11-02,1
600,OGB/2024/8,2024-10-14,1
601,OGB/2024/8,2024-12-21,1
602,OGB/2024/8,2024-05-27,1
603,OGB/2024/8,2024-10-13,1
604,OGB/2024/8,2024-07-18,1
605,OGB/2024/8,2024-04-24,1
606,OGB/2024/8,2024-05-20,1
607,OGB/2024/8,2024-07-01,1
608,OGB/2024/8,2024-05-15,1
609,OGB/2024/8,2024-09-10,1
610,OGB/2024/8,2024-03-03,1
611,OGB/2024/8,2024-08-01,1
612,OGB/2024/8,2024-03-18,1
613,OGB/2024/8,2024-06-04,1
614,OGB/2024/8,2024-07-05,0
615,OGB/2024/8,2024-03-12,0
616,OGB/2024/8,2024-10-25,1
617,OGB/2024/8,2024-04-27,1
618,OGB/2024/8,2024-11-14,1
619,OGB/2024/8,2024-05-18,1
620,OGB/2024/8,2024-09-05,1
621,OGB/2024/8,2024-01-17,1
622,OGB/2024/8,2024-10-26,1
623,OGB/2024/8,2024-04-09,1
624,OGB/2024/8,2024-09-13,1
625,OGB/2024/8,2024-09-23,1
626,OGB/2024/8,2024-09-08,1
627,OGB/2024/8,2024-10-02,1
628,OGB/2024/8,2024-07-05,1
629,OGB/2024/8,2024-05-13,1
630,OGB/2024/9,2024-08-05,1
631,OGB/2024/9,2024-09-15,0
632,OGB/2024/9,2024-10-19,1
633,OGB/2024/9,2024-02-14,1
634,OGB/2024/9,2024-01-20,1
635,OGB/2024/9,2024-02-03,1
636,OGB/2024/9,2024-05-03,1
637,OGB/2024/9,2024-04-27,1
638,OGB/2024/9,2024-02-19,1
639,OGB/2024/9,2024-12-08,1
640,OGB/2024/9,2024-06-22,1
641,OGB/2024/9,2024-10-21,1
642,OGB/2024/9,2024-03-27,1
643,OGB/2024/9,2024-04-23,1
644,OGB/2024/9,2024-07-04,1
645,OGB/2024/9,2024-04-07,0
646,OGB/2024/9,2024-08-24,1
647,OGB/2024/9,2024-07-01,1
648,OGB/2024/9,2024-06-06,1
649,OGB/2024/9,2024-04-02,1
650,OGB/2024/9,2024-05-11,1
651,OGB/2024/9,2024-09-17,1
652,OGB/2024/9,2024-02-13,1
653,OGB/2024/9,2024-06-25,1
654,OGB/2024/9,2024-12-01,1
655,OGB/2024/9,2024-03-12,1
656,OGB/2024/9,2024-05-25,1
657,OGB/2024/9,2024-05-16,1
658,OGB/2024/9,2024-03-09,1
659,OGB/2024/9,2024-02-20,1
660,OGB/2024/9,2024-02-14,1
661,OGB/2024/9,2024-06-21,0
662,OGB/2024/9,2024-01-28,1
663,OGB/2024/9,2024-04-23,1
664,OGB/2024/9,2024-05-09,1
665,OGB/2024/9,2024-01-26,1
666,OGB/2024/9,2024-10-14,1
667,OGB/2024/9,2024-07-28,1
668,OGB/2024/9,2024-02-16,1
669,OGB/2024/9,2024-12-16,1
670,OGB/2024/9,2024-12-03,1
671,OGB/2024/9,2024-09-05,0
672,OGB/2024/9,2024-12-09,1
673,OGB/2024/9,2024-10-18,1
674,OGB/2024/9,2024-10-25,1
675,OGB/2024/9,2024-09-21,0
676,OGB/2024/9,2024-01-18,1
677,OGB/2024/9,2024-09-24,1
678,OGB/2024/9,2024-01-28,0
679,OGB/2024/9,2024-07-15,0
680,OGB/2024/9,2024-09-05,1
681,OGB/2024/9,2024-02-09,1
682,OGB/2024/9,2024-02-15,1
683,OGB/2024/9,2024-05-14,1
684,OGB/2024/9,2024-09-28,0
685,OGB/2024/9,2024-02-26,1
686,OGB/2024/9,2024-04-27,1
687,OGB/2024/9,2024-06-20,1
688,OGB/2024/9,2024-03-13,1
689,OGB/2024/9,2024-11-13,1
690,OGB/2024/9,2024-05-18,1
691,OGB/2024/9,2024-07-20,1
692,OGB/2024/9,2024-11-18,1
693,OGB/2024/9,2024-10-26,1
694,OGB/2024/9,2024-04-23,1
695,OGB/2024/9,2024-10-13,1
696,OGB/2024/9,2024-12-20,1
697,OGB/2024/9,2024-09-15,1
